model name,number,active features,result
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.981
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.981
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.982
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.98
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.981
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.984
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.979
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.98
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.982
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.984
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.97
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.97
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.97
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.97
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.97
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.96
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.988
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.99
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.992
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.972
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.968
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.974
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.966
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.9
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.92
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.04
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.92
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.9
10001,17,"['EDGE_DENSITY', 'NODES_IN_DANGER']",0.9
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.001
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.994
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.996
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.995
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.981
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.981
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.982
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.98
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.981
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.984
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.979
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.98
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.982
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.984
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.97
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.97
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.97
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.97
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.97
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.96
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.988
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.99
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.992
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.972
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.968
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.974
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.966
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.9
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.92
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.04
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.92
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.9
10010,18,"['EDGE_DENSITY', 'BURNING_EDGES']",0.9
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.001
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.994
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.996
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.995
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.981
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.981
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.982
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.98
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.981
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.984
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.979
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.98
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.982
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.984
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.97
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.96
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.988
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.99
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.992
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.972
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.968
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.974
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.966
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.9
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.92
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.04
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.92
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.9
10011,19,"['EDGE_DENSITY', 'BURNING_EDGES', 'NODES_IN_DANGER']",0.9
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.001
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.994
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.996
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.995
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.981
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.981
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.982
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.98
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.981
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.984
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.979
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.98
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.982
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.984
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.97
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.97
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.97
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.97
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.97
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.96
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.988
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.99
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.992
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.972
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.968
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.974
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.966
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.9
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.92
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.04
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.92
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.9
10100,20,"['EDGE_DENSITY', 'BURNING_NODES']",0.9
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.001
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.994
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.996
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
10101,21,"['EDGE_DENSITY', 'BURNING_NODES', 'NODES_IN_DANGER']",0.995
